id	name	source	reference	confidence	roles
cpx00336	mscpx.336	ModelSEED	null	1.0	ftr02151;triggering;0;1
cpx00337	mscpx.337	ModelSEED	null	1.0	ftr01592;triggering;0;1
cpx00338	mscpx.338	ModelSEED	null	1.0	ftr02794;triggering;0;1
cpx00339	mscpx.339	ModelSEED	null	1.0	ftr00227;triggering;0;1|ftr00749;triggering;0;1
cpx00340	mscpx.340	ModelSEED	null	1.0	ftr05239;triggering;0;1
cpx00341	mscpx.341	ModelSEED	null	1.0	ftr05233;triggering;0;1
cpx00342	mscpx.342	ModelSEED	null	1.0	ftr02795;triggering;0;1
cpx00343	mscpx.343	ModelSEED	null	1.0	ftr00544;triggering;0;1
cpx00344	mscpx.344	ModelSEED	null	1.0	ftr01388;triggering;0;1
cpx00345	mscpx.345	ModelSEED	null	1.0	ftr11061;triggering;0;1
cpx00346	mscpx.346	ModelSEED	null	1.0	ftr02633;triggering;0;1
cpx00347	mscpx.347	ModelSEED	null	1.0	ftr04186;triggering;0;1
cpx00348	mscpx.348	ModelSEED	null	1.0	ftr11185;triggering;0;1|ftr02182;triggering;0;1|ftr02183;triggering;0;1|ftr02206;triggering;0;1|ftr11186;triggering;0;1|ftr02181;triggering;0;1|ftr11187;triggering;0;1
cpx00349	mscpx.349	ModelSEED	null	1.0	ftr07211;triggering;0;1
cpx00350	mscpx.350	ModelSEED	null	1.0	ftr11150;triggering;0;1
cpx00351	mscpx.351	ModelSEED	null	1.0	ftr08539;triggering;0;1
cpx00352	mscpx.352	ModelSEED	null	1.0	null
cpx00353	mscpx.353	ModelSEED	null	1.0	ftr01643;triggering;0;1
cpx00354	mscpx.354	ModelSEED	null	1.0	ftr01841;triggering;0;1
cpx00355	mscpx.355	ModelSEED	null	1.0	ftr08314;triggering;0;1
cpx00356	mscpx.356	ModelSEED	null	1.0	ftr06012;triggering;0;1
cpx00357	mscpx.357	ModelSEED	null	1.0	ftr04420;triggering;0;1|ftr04418;triggering;0;1|ftr04419;triggering;0;1
cpx00362	mscpx.362	ModelSEED	null	1.0	ftr07509;triggering;0;1
cpx00363	mscpx.363	ModelSEED	null	1.0	ftr01783;triggering;0;1|ftr01784;triggering;0;1|ftr01785;triggering;0;1
cpx00364	mscpx.364	ModelSEED	null	1.0	ftr04867;triggering;0;1
cpx00365	mscpx.365	ModelSEED	null	1.0	ftr02258;triggering;0;1|ftr02257;triggering;0;1|ftr02298;involved;0;1|ftr01233;involved;0;1|ftr02256;triggering;0;1
cpx00366	mscpx.366	ModelSEED	null	1.0	ftr05049;triggering;0;1
cpx00367	mscpx.367	ModelSEED	null	1.0	ftr07563;triggering;0;1
cpx00368	mscpx.368	ModelSEED	null	1.0	ftr01780;triggering;0;1
cpx00369	mscpx.369	ModelSEED	null	1.0	ftr01782;triggering;0;1
cpx00370	mscpx.370	ModelSEED	null	1.0	ftr01781;triggering;0;1
cpx00371	mscpx.371	ModelSEED	null	1.0	ftr02522;triggering;0;1|ftr02524;triggering;0;1|ftr02521;triggering;0;1|ftr02523;triggering;0;1
cpx00372	mscpx.372	ModelSEED	null	1.0	ftr03428;triggering;0;1
cpx00373	mscpx.373	ModelSEED	null	1.0	ftr04238;triggering;0;1
cpx00374	mscpx.374	ModelSEED	null	1.0	ftr04239;triggering;0;1
cpx00375	mscpx.375	ModelSEED	null	1.0	ftr05795;triggering;0;1
cpx00376	mscpx.376	ModelSEED	null	1.0	ftr07633;triggering;0;1
cpx00377	mscpx.377	ModelSEED	null	1.0	ftr07500;triggering;0;1
cpx00378	mscpx.378	ModelSEED	null	1.0	ftr09213;triggering;0;1
cpx00379	mscpx.379	ModelSEED	null	1.0	ftr07501;triggering;0;1
cpx00380	mscpx.380	ModelSEED	null	1.0	ftr04197;triggering;0;1
cpx00381	mscpx.381	ModelSEED	null	1.0	ftr10820;triggering;0;1
cpx00382	mscpx.382	ModelSEED	null	1.0	ftr03037;triggering;0;1|ftr03140;triggering;0;1
cpx00383	mscpx.383	ModelSEED	null	1.0	ftr09925;triggering;0;1
cpx00384	mscpx.384	ModelSEED	null	1.0	ftr01074;triggering;0;1
cpx00385	mscpx.385	ModelSEED	null	1.0	ftr01076;triggering;0;1
cpx00386	mscpx.386	ModelSEED	null	1.0	ftr01612;triggering;0;1
cpx00387	mscpx.387	ModelSEED	null	1.0	ftr07682;triggering;0;1
cpx00388	mscpx.388	ModelSEED	null	1.0	ftr03025;triggering;0;1
cpx00389	mscpx.389	ModelSEED	null	1.0	ftr02808;triggering;0;1|ftr01631;triggering;0;1
cpx00390	mscpx.390	ModelSEED	null	1.0	ftr10625;triggering;0;1
cpx00391	mscpx.391	ModelSEED	null	1.0	ftr10634;triggering;0;1
cpx00392	mscpx.392	ModelSEED	null	1.0	ftr02214;triggering;0;1|ftr02213;triggering;0;1|ftr02215;triggering;0;1|ftr02212;triggering;0;1
cpx00393	mscpx.393	ModelSEED	null	1.0	ftr02277;triggering;0;1
cpx00394	mscpx.394	ModelSEED	null	1.0	ftr10635;triggering;0;1
cpx00395	mscpx.395	ModelSEED	null	1.0	ftr05686;triggering;0;1
cpx00396	mscpx.396	ModelSEED	null	1.0	ftr02441;triggering;0;1
cpx00397	mscpx.397	ModelSEED	null	1.0	ftr05191;triggering;0;1
cpx00398	mscpx.398	ModelSEED	null	1.0	ftr09093;triggering;0;1
cpx00399	mscpx.399	ModelSEED	null	1.0	ftr02767;triggering;0;1
cpx00400	mscpx.400	ModelSEED	null	1.0	ftr02766;triggering;0;1|ftr02765;triggering;0;1
cpx00401	mscpx.401	ModelSEED	null	1.0	ftr04687;triggering;0;1
cpx00402	mscpx.402	ModelSEED	null	1.0	ftr01071;triggering;0;1|ftr01072;triggering;0;1
cpx00403	mscpx.403	ModelSEED	null	1.0	ftr04748;triggering;0;1
cpx00404	mscpx.404	ModelSEED	null	1.0	ftr01624;triggering;0;1|ftr10821;triggering;0;1|ftr08426;triggering;0;1|ftr08427;triggering;0;1|ftr00947;triggering;0;1|ftr00948;triggering;0;1
cpx00405	mscpx.405	ModelSEED	null	1.0	ftr00646;triggering;0;1
cpx00406	mscpx.406	ModelSEED	null	1.0	ftr03195;triggering;0;1
cpx00407	mscpx.407	ModelSEED	null	1.0	ftr00713;triggering;0;1
cpx00408	mscpx.408	ModelSEED	null	1.0	ftr00714;triggering;0;1
cpx00409	mscpx.409	ModelSEED	null	1.0	ftr00754;triggering;0;1
cpx00410	mscpx.410	ModelSEED	null	1.0	ftr02577;triggering;0;1
cpx00411	mscpx.411	ModelSEED	null	1.0	ftr02455;triggering;0;1
cpx00412	mscpx.412	ModelSEED	null	1.0	ftr01710;triggering;0;1
cpx00413	mscpx.413	ModelSEED	null	1.0	null
cpx00414	mscpx.414	ModelSEED	null	1.0	ftr02394;triggering;0;1
cpx00415	mscpx.415	ModelSEED	null	1.0	ftr01845;triggering;0;1
cpx00416	mscpx.416	ModelSEED	null	1.0	ftr01844;triggering;0;1
cpx00417	mscpx.417	ModelSEED	null	1.0	ftr01846;triggering;0;1
cpx00418	mscpx.418	ModelSEED	null	1.0	ftr09820;triggering;0;1
cpx00419	mscpx.419	ModelSEED	null	1.0	ftr06022;triggering;0;1
cpx00420	mscpx.420	ModelSEED	null	1.0	ftr05039;triggering;0;1
cpx00421	mscpx.421	ModelSEED	null	1.0	ftr08540;triggering;0;1
cpx00422	mscpx.422	ModelSEED	null	1.0	ftr08541;triggering;0;1
cpx00423	mscpx.423	ModelSEED	null	1.0	ftr06910;triggering;0;1
cpx00424	mscpx.424	ModelSEED	null	1.0	ftr09046;triggering;0;1
cpx00425	mscpx.425	ModelSEED	null	1.0	ftr06334;triggering;0;1
cpx00426	mscpx.426	ModelSEED	null	1.0	null
cpx00427	mscpx.427	ModelSEED	null	1.0	ftr05890;triggering;0;1
cpx00428	mscpx.428	ModelSEED	null	1.0	ftr06879;triggering;0;1
cpx00429	mscpx.429	ModelSEED	null	1.0	ftr02326;triggering;0;1
cpx00430	mscpx.430	ModelSEED	null	1.0	ftr02329;triggering;0;1
cpx00431	mscpx.431	ModelSEED	null	1.0	ftr02327;triggering;0;1
cpx00432	mscpx.432	ModelSEED	null	1.0	ftr02328;triggering;0;1
cpx00433	mscpx.433	ModelSEED	null	1.0	ftr04256;triggering;0;1
cpx00434	mscpx.434	ModelSEED	null	1.0	ftr07034;triggering;0;1
cpx00435	mscpx.435	ModelSEED	null	1.0	ftr05914;triggering;0;1
cpx00436	mscpx.436	ModelSEED	null	1.0	ftr05913;triggering;0;1
cpx00437	mscpx.437	ModelSEED	null	1.0	null
cpx00438	mscpx.438	ModelSEED	null	1.0	ftr02596;triggering;0;1
cpx00439	mscpx.439	ModelSEED	null	1.0	ftr01695;triggering;0;1
cpx00440	mscpx.440	ModelSEED	null	1.0	ftr01694;triggering;0;1|ftr01688;triggering;0;1
cpx00441	mscpx.441	ModelSEED	null	1.0	ftr04457;triggering;0;1
cpx00442	mscpx.442	ModelSEED	null	1.0	ftr04458;triggering;0;1
cpx00443	mscpx.443	ModelSEED	null	1.0	ftr04460;triggering;0;1
cpx00444	mscpx.444	ModelSEED	null	1.0	ftr04459;triggering;0;1
cpx00445	mscpx.445	ModelSEED	null	1.0	ftr06644;triggering;0;1
cpx00446	mscpx.446	ModelSEED	null	1.0	ftr07469;triggering;0;1
cpx00447	mscpx.447	ModelSEED	null	1.0	ftr09923;triggering;0;1|ftr06967;triggering;0;1
cpx00448	mscpx.448	ModelSEED	null	1.0	ftr01050;triggering;0;1
cpx00449	mscpx.449	ModelSEED	null	1.0	ftr10486;triggering;0;1
cpx00450	mscpx.450	ModelSEED	null	1.0	ftr08538;triggering;0;1
cpx00451	mscpx.451	ModelSEED	null	1.0	ftr02602;triggering;0;1
cpx00452	mscpx.452	ModelSEED	null	1.0	ftr08537;triggering;0;1
cpx00453	mscpx.453	ModelSEED	null	1.0	ftr03041;triggering;0;1
cpx00454	mscpx.454	ModelSEED	null	1.0	ftr00146;triggering;0;1
cpx00455	mscpx.455	ModelSEED	null	1.0	ftr04821;triggering;0;1
cpx00456	mscpx.456	ModelSEED	null	1.0	ftr02225;triggering;0;1
cpx00457	mscpx.457	ModelSEED	null	1.0	ftr02534;triggering;0;1
cpx00458	mscpx.458	ModelSEED	null	1.0	ftr02513;triggering;0;1
cpx00459	mscpx.459	ModelSEED	null	1.0	ftr02374;triggering;0;1
cpx00460	mscpx.460	ModelSEED	null	1.0	ftr02463;triggering;0;1
cpx00461	mscpx.461	ModelSEED	null	1.0	ftr00790;triggering;0;1
cpx00462	mscpx.462	ModelSEED	null	1.0	ftr02533;triggering;0;1
cpx00463	mscpx.463	ModelSEED	null	1.0	ftr00657;triggering;0;1
cpx00464	mscpx.464	ModelSEED	null	1.0	ftr03030;triggering;0;1
cpx00465	mscpx.465	ModelSEED	null	1.0	ftr02690;triggering;0;1
cpx00466	mscpx.466	ModelSEED	null	1.0	ftr03028;triggering;0;1|ftr03027;triggering;0;1
cpx00467	mscpx.467	ModelSEED	null	1.0	ftr01619;triggering;0;1
cpx00468	mscpx.468	ModelSEED	null	1.0	ftr05213;triggering;0;1
cpx00469	mscpx.469	ModelSEED	null	1.0	ftr00704;triggering;0;1|ftr00707;triggering;0;1|ftr00708;triggering;0;1|ftr00723;triggering;0;1|ftr00700;triggering;0;1|ftr00705;triggering;0;1|ftr06202;triggering;0;1
cpx00470	mscpx.470	ModelSEED	null	1.0	ftr04397;triggering;0;1
cpx00471	mscpx.471	ModelSEED	null	1.0	ftr02934;triggering;0;1
cpx00472	mscpx.472	ModelSEED	null	1.0	ftr09906;triggering;0;1
cpx00473	mscpx.473	ModelSEED	null	1.0	ftr00966;triggering;0;1
cpx00474	mscpx.474	ModelSEED	null	1.0	ftr07685;triggering;0;1
cpx00475	mscpx.475	ModelSEED	null	1.0	ftr00797;triggering;0;1
cpx00476	mscpx.476	ModelSEED	null	1.0	ftr05649;triggering;0;1
cpx00477	mscpx.477	ModelSEED	null	1.0	null
cpx00478	mscpx.478	ModelSEED	null	1.0	ftr05647;triggering;0;1
cpx00479	mscpx.479	ModelSEED	null	1.0	null
cpx00480	mscpx.480	ModelSEED	null	1.0	ftr05648;triggering;0;1
cpx00481	mscpx.481	ModelSEED	null	1.0	ftr09888;triggering;0;1
cpx00482	mscpx.482	ModelSEED	null	1.0	ftr04919;triggering;0;1
cpx00483	mscpx.483	ModelSEED	null	1.0	ftr00551;triggering;0;1
cpx00484	mscpx.484	ModelSEED	null	1.0	ftr06312;triggering;0;1
cpx00485	mscpx.485	ModelSEED	null	1.0	ftr02198;triggering;0;1|ftr02197;triggering;0;1
cpx00486	mscpx.486	ModelSEED	null	1.0	ftr03574;triggering;0;1
cpx00487	mscpx.487	ModelSEED	null	1.0	ftr05562;triggering;0;1
cpx00488	mscpx.488	ModelSEED	null	1.0	ftr00670;triggering;0;1
cpx00489	mscpx.489	ModelSEED	null	1.0	null
cpx00490	mscpx.490	ModelSEED	null	1.0	ftr06081;triggering;0;1
cpx00491	mscpx.491	ModelSEED	null	1.0	ftr11191;triggering;0;1
cpx00492	mscpx.492	ModelSEED	null	1.0	ftr06079;triggering;0;1
cpx00493	mscpx.493	ModelSEED	null	1.0	ftr07792;triggering;0;1
cpx00494	mscpx.494	ModelSEED	null	1.0	ftr08440;triggering;0;1
cpx00495	mscpx.495	ModelSEED	null	1.0	ftr02653;triggering;0;1
cpx00496	mscpx.496	ModelSEED	null	1.0	ftr04724;triggering;0;1
cpx00497	mscpx.497	ModelSEED	null	1.0	ftr05009;triggering;0;1
cpx00498	mscpx.498	ModelSEED	null	1.0	ftr02241;triggering;0;1
cpx00499	mscpx.499	ModelSEED	null	1.0	ftr04003;triggering;0;1
cpx00500	mscpx.500	ModelSEED	null	1.0	ftr06319;triggering;0;1
cpx00501	mscpx.501	ModelSEED	null	1.0	ftr00639;triggering;0;1
cpx00502	mscpx.502	ModelSEED	null	1.0	null
cpx00503	mscpx.503	ModelSEED	null	1.0	null
cpx00504	mscpx.504	ModelSEED	null	1.0	ftr11192;triggering;0;1
cpx00505	mscpx.505	ModelSEED	null	1.0	ftr00381;triggering;0;1
cpx00506	mscpx.506	ModelSEED	null	1.0	ftr02490;triggering;0;1|ftr02488;triggering;0;1|ftr02491;triggering;0;1|ftr02489;triggering;0;1
cpx00507	mscpx.507	ModelSEED	null	1.0	ftr02484;triggering;0;1
cpx00508	mscpx.508	ModelSEED	null	1.0	ftr01790;triggering;0;1
cpx00509	mscpx.509	ModelSEED	null	1.0	ftr01791;triggering;0;1
cpx00510	mscpx.510	ModelSEED	null	1.0	ftr09821;triggering;0;1
cpx00511	mscpx.511	ModelSEED	null	1.0	ftr00655;triggering;0;1
cpx00512	mscpx.512	ModelSEED	null	1.0	ftr07258;triggering;0;1
cpx00513	mscpx.513	ModelSEED	null	1.0	ftr11193;triggering;0;1
cpx00514	mscpx.514	ModelSEED	null	1.0	ftr03576;triggering;0;1
cpx00515	mscpx.515	ModelSEED	null	1.0	null
cpx00516	mscpx.516	ModelSEED	null	1.0	ftr06630;triggering;0;1
cpx00517	mscpx.517	ModelSEED	null	1.0	ftr00089;triggering;0;1
cpx00518	mscpx.518	ModelSEED	null	1.0	null
cpx00519	mscpx.519	ModelSEED	null	1.0	ftr02971;triggering;0;1|ftr02805;triggering;0;1|ftr02967;triggering;0;1|ftr02969;triggering;0;1|ftr02964;triggering;0;1|ftr08355;triggering;0;1|ftr02956;triggering;0;1|ftr06994;triggering;0;1|ftr06987;triggering;0;1|ftr07009;triggering;0;1|ftr07011;triggering;0;1|ftr07001;triggering;0;1|ftr02636;triggering;0;1|ftr00140;triggering;0;1|ftr08352;triggering;0;1|ftr07003;triggering;0;1|ftr02975;triggering;0;1|ftr08351;triggering;0;1|ftr08348;triggering;0;1|ftr02958;triggering;0;1|ftr06999;triggering;0;1|ftr06965;triggering;0;1|ftr07015;triggering;0;1|ftr08356;triggering;0;1|ftr08349;triggering;0;1|ftr04246;triggering;0;1|ftr06996;triggering;0;1|ftr06988;triggering;0;1|ftr02976;triggering;0;1|ftr02978;triggering;0;1|ftr02972;triggering;0;1|ftr06997;triggering;0;1|ftr04247;triggering;0;1|ftr07014;triggering;0;1|ftr05400;triggering;0;1|ftr02977;triggering;0;1|ftr07006;triggering;0;1|ftr04248;triggering;0;1|ftr06990;triggering;0;1|ftr02965;triggering;0;1|ftr06998;triggering;0;1|ftr07002;triggering;0;1|ftr06989;triggering;0;1|ftr11223;triggering;0;1|ftr02968;triggering;0;1|ftr07013;triggering;0;1|ftr00089;triggering;0;1|ftr08344;triggering;0;1|ftr01703;triggering;0;1|ftr08105;triggering;0;1|ftr08354;triggering;0;1|ftr08353;triggering;0;1|ftr06986;triggering;0;1|ftr06991;triggering;0;1|ftr00969;triggering;0;1|ftr02963;triggering;0;1|ftr02970;triggering;0;1|ftr08347;triggering;0;1|ftr08345;triggering;0;1|ftr07016;triggering;0;1|ftr08346;triggering;0;1|ftr02961;triggering;0;1|ftr07596;triggering;0;1|ftr07070;triggering;0;1|ftr07000;triggering;0;1|ftr04753;triggering;0;1|ftr02959;triggering;0;1|ftr07012;triggering;0;1|ftr01514;triggering;0;1|ftr01816;triggering;0;1|ftr02960;triggering;0;1|ftr08350;triggering;0;1|ftr07005;triggering;0;1|ftr02973;triggering;0;1|ftr07010;triggering;0;1|ftr07004;triggering;0;1|ftr07007;triggering;0;1
cpx00520	mscpx.520	ModelSEED	null	1.0	ftr09995;triggering;0;1
cpx00521	mscpx.521	ModelSEED	null	1.0	ftr09996;triggering;0;1
cpx00522	mscpx.522	ModelSEED	null	1.0	ftr09998;triggering;0;1
cpx00523	mscpx.523	ModelSEED	null	1.0	ftr10003;triggering;0;1
cpx00524	mscpx.524	ModelSEED	null	1.0	ftr08953;triggering;0;1
cpx00525	mscpx.525	ModelSEED	null	1.0	null
cpx00526	mscpx.526	ModelSEED	null	1.0	ftr10001;triggering;0;1
cpx00527	mscpx.527	ModelSEED	null	1.0	ftr10002;triggering;0;1
cpx00528	mscpx.528	ModelSEED	null	1.0	ftr08952;triggering;0;1
cpx00529	mscpx.529	ModelSEED	null	1.0	ftr09993;triggering;0;1
cpx00530	mscpx.530	ModelSEED	null	1.0	ftr09997;triggering;0;1
cpx00531	mscpx.531	ModelSEED	null	1.0	ftr06390;triggering;0;1
cpx00532	mscpx.532	ModelSEED	null	1.0	ftr08954;triggering;0;1
cpx00533	mscpx.533	ModelSEED	null	1.0	ftr09994;triggering;0;1
cpx00534	mscpx.534	ModelSEED	null	1.0	ftr09999;triggering;0;1
cpx00535	mscpx.535	ModelSEED	null	1.0	ftr04149;triggering;0;1
cpx00536	mscpx.536	ModelSEED	null	1.0	ftr10000;triggering;0;1
cpx00537	mscpx.537	ModelSEED	null	1.0	ftr08517;triggering;0;1
cpx00538	mscpx.538	ModelSEED	null	1.0	ftr10005;triggering;0;1
cpx00539	mscpx.539	ModelSEED	null	1.0	ftr10006;triggering;0;1
cpx00540	mscpx.540	ModelSEED	null	1.0	ftr08515;triggering;0;1
cpx00541	mscpx.541	ModelSEED	null	1.0	ftr09992;triggering;0;1
cpx00542	mscpx.542	ModelSEED	null	1.0	ftr08516;triggering;0;1
cpx00543	mscpx.543	ModelSEED	null	1.0	ftr00160;triggering;0;1
cpx00544	mscpx.544	ModelSEED	null	1.0	ftr01635;triggering;0;1
cpx00545	mscpx.545	ModelSEED	null	1.0	ftr08502;triggering;0;1
cpx00546	mscpx.546	ModelSEED	null	1.0	ftr05212;triggering;0;1
cpx00547	mscpx.547	ModelSEED	null	1.0	ftr04037;triggering;0;1|ftr04036;triggering;0;1
cpx00548	mscpx.548	ModelSEED	null	1.0	ftr09063;triggering;0;1
cpx00549	mscpx.549	ModelSEED	null	1.0	null
cpx00550	mscpx.550	ModelSEED	null	1.0	ftr05041;triggering;0;1
cpx00551	mscpx.551	ModelSEED	null	1.0	ftr05178;triggering;0;1
cpx00552	mscpx.552	ModelSEED	null	1.0	ftr10702;triggering;0;1
cpx00553	mscpx.553	ModelSEED	null	1.0	ftr10389;triggering;0;1
cpx00554	mscpx.554	ModelSEED	null	1.0	ftr10391;triggering;0;1
cpx00555	mscpx.555	ModelSEED	null	1.0	ftr10390;triggering;0;1
cpx00556	mscpx.556	ModelSEED	null	1.0	ftr03319;triggering;0;1
cpx00557	mscpx.557	ModelSEED	null	1.0	null
cpx00558	mscpx.558	ModelSEED	null	1.0	ftr03214;triggering;0;1
cpx00559	mscpx.559	ModelSEED	null	1.0	ftr03213;triggering;0;1
cpx00560	mscpx.560	ModelSEED	null	1.0	ftr03618;triggering;0;1
cpx00561	mscpx.561	ModelSEED	null	1.0	null
cpx00562	mscpx.562	ModelSEED	null	1.0	ftr03112;triggering;0;1
cpx00563	mscpx.563	ModelSEED	null	1.0	ftr08904;triggering;0;1
cpx00564	mscpx.564	ModelSEED	null	1.0	ftr08873;triggering;0;1
cpx00565	mscpx.565	ModelSEED	null	1.0	ftr04138;triggering;0;1
cpx00566	mscpx.566	ModelSEED	null	1.0	ftr04140;triggering;0;1
cpx00567	mscpx.567	ModelSEED	null	1.0	ftr00436;triggering;0;1
cpx00568	mscpx.568	ModelSEED	null	1.0	ftr04949;triggering;0;1
cpx00569	mscpx.569	ModelSEED	null	1.0	ftr09222;triggering;0;1
cpx00570	mscpx.570	ModelSEED	null	1.0	ftr01838;triggering;0;1
cpx00571	mscpx.571	ModelSEED	null	1.0	ftr06574;triggering;0;1
cpx00572	mscpx.572	ModelSEED	null	1.0	ftr04869;triggering;0;1
cpx00573	mscpx.573	ModelSEED	null	1.0	ftr08428;triggering;0;1
cpx00574	mscpx.574	ModelSEED	null	1.0	ftr09518;triggering;0;1|ftr09517;triggering;0;1
cpx00575	mscpx.575	ModelSEED	null	1.0	ftr01705;triggering;0;1
cpx00576	mscpx.576	ModelSEED	null	1.0	ftr00663;triggering;0;1
cpx00577	mscpx.577	ModelSEED	null	1.0	ftr00170;triggering;0;1
cpx00578	mscpx.578	ModelSEED	null	1.0	ftr00377;triggering;0;1
cpx00579	mscpx.579	ModelSEED	null	1.0	ftr00380;triggering;0;1
cpx00580	mscpx.580	ModelSEED	null	1.0	ftr00378;triggering;0;1|ftr02812;triggering;0;1
cpx00581	mscpx.581	ModelSEED	null	1.0	ftr05126;triggering;0;1
cpx00582	mscpx.582	ModelSEED	null	1.0	ftr06313;triggering;0;1
cpx00583	mscpx.583	ModelSEED	null	1.0	ftr08550;triggering;0;1
cpx00584	mscpx.584	ModelSEED	null	1.0	ftr03481;triggering;0;1|ftr00464;triggering;0;1|ftr05401;triggering;0;1|ftr03190;triggering;0;1|ftr02991;triggering;0;1|ftr03189;triggering;0;1|ftr05021;triggering;0;1|ftr08490;triggering;0;1|ftr05552;triggering;0;1|ftr08243;triggering;0;1|ftr00466;triggering;0;1|ftr07933;triggering;0;1|ftr00138;triggering;0;1|ftr02988;triggering;0;1|ftr08106;triggering;0;1|ftr08245;triggering;0;1|ftr05551;triggering;0;1|ftr03793;triggering;0;1|ftr00465;triggering;0;1|ftr05554;triggering;0;1|ftr08496;triggering;0;1|ftr08244;triggering;0;1|ftr03585;triggering;0;1
cpx00585	mscpx.585	ModelSEED	null	1.0	ftr06605;triggering;0;1
cpx00586	mscpx.586	ModelSEED	null	1.0	ftr06328;triggering;0;1
cpx00587	mscpx.587	ModelSEED	null	1.0	ftr06305;triggering;0;1
cpx00588	mscpx.588	ModelSEED	null	1.0	ftr02763;triggering;0;1
cpx00589	mscpx.589	ModelSEED	null	1.0	ftr06557;triggering;0;1
cpx00590	mscpx.590	ModelSEED	null	1.0	ftr04858;triggering;0;1
cpx00591	mscpx.591	ModelSEED	null	1.0	ftr04859;triggering;0;1
cpx00592	mscpx.592	ModelSEED	null	1.0	ftr05033;triggering;0;1
cpx00593	mscpx.593	ModelSEED	null	1.0	ftr04725;triggering;0;1
cpx00594	mscpx.594	ModelSEED	null	1.0	ftr02625;triggering;0;1
cpx00595	mscpx.595	ModelSEED	null	1.0	ftr00809;triggering;0;1
cpx00596	mscpx.596	ModelSEED	null	1.0	ftr00222;triggering;0;1
cpx00597	mscpx.597	ModelSEED	null	1.0	ftr06848;triggering;0;1
cpx00598	mscpx.598	ModelSEED	null	1.0	ftr03639;triggering;0;1
cpx00599	mscpx.599	ModelSEED	null	1.0	ftr06329;triggering;0;1
cpx00600	mscpx.600	ModelSEED	null	1.0	null
cpx00601	mscpx.601	ModelSEED	null	1.0	null
cpx00602	mscpx.602	ModelSEED	null	1.0	ftr09827;triggering;0;1
cpx00603	mscpx.603	ModelSEED	null	1.0	ftr06157;triggering;0;1
cpx00604	mscpx.604	ModelSEED	null	1.0	ftr05043;triggering;0;1
cpx00605	mscpx.605	ModelSEED	null	1.0	ftr07056;triggering;0;1
cpx00606	mscpx.606	ModelSEED	null	1.0	ftr03584;triggering;0;1
cpx00607	mscpx.607	ModelSEED	null	1.0	ftr11147;triggering;0;1
cpx00608	mscpx.608	ModelSEED	null	1.0	ftr07570;triggering;0;1
cpx00609	mscpx.609	ModelSEED	null	1.0	ftr05263;triggering;0;1
cpx00610	mscpx.610	ModelSEED	null	1.0	ftr08500;triggering;0;1
cpx00611	mscpx.611	ModelSEED	null	1.0	ftr00159;triggering;0;1
cpx00612	mscpx.612	ModelSEED	null	1.0	ftr05867;triggering;0;1
cpx00613	mscpx.613	ModelSEED	null	1.0	ftr05866;triggering;0;1
cpx00614	mscpx.614	ModelSEED	null	1.0	ftr05865;triggering;0;1
cpx00615	mscpx.615	ModelSEED	null	1.0	ftr05861;triggering;0;1
cpx00616	mscpx.616	ModelSEED	null	1.0	ftr05862;triggering;0;1
cpx00617	mscpx.617	ModelSEED	null	1.0	ftr05868;triggering;0;1
cpx00618	mscpx.618	ModelSEED	null	1.0	ftr05864;triggering;0;1
cpx00619	mscpx.619	ModelSEED	null	1.0	ftr05863;triggering;0;1
cpx00620	mscpx.620	ModelSEED	null	1.0	ftr04857;triggering;0;1
cpx00621	mscpx.621	ModelSEED	null	1.0	ftr01470;triggering;0;1
cpx00622	mscpx.622	ModelSEED	null	1.0	ftr08312;triggering;0;1
cpx00623	mscpx.623	ModelSEED	null	1.0	ftr08313;triggering;0;1
cpx00624	mscpx.624	ModelSEED	null	1.0	ftr01557;triggering;0;1
cpx00625	mscpx.625	ModelSEED	null	1.0	ftr06155;triggering;0;1
cpx00626	mscpx.626	ModelSEED	null	1.0	ftr06156;triggering;0;1
cpx00627	mscpx.627	ModelSEED	null	1.0	ftr06154;triggering;0;1
cpx00628	mscpx.628	ModelSEED	null	1.0	ftr01042;triggering;0;1|ftr11146;triggering;0;1
cpx00629	mscpx.629	ModelSEED	null	1.0	ftr11195;triggering;0;1
cpx00630	mscpx.630	ModelSEED	null	1.0	ftr03612;triggering;0;1
cpx00631	mscpx.631	ModelSEED	null	1.0	null
cpx00632	mscpx.632	ModelSEED	null	1.0	ftr05916;triggering;0;1
cpx00633	mscpx.633	ModelSEED	null	1.0	ftr04026;triggering;0;1
cpx00634	mscpx.634	ModelSEED	null	1.0	ftr09894;triggering;0;1
cpx00635	mscpx.635	ModelSEED	null	1.0	ftr01831;triggering;0;1
cpx00636	mscpx.636	ModelSEED	null	1.0	ftr06759;triggering;0;1
cpx00637	mscpx.637	ModelSEED	null	1.0	ftr05050;triggering;0;1
cpx00638	mscpx.638	ModelSEED	null	1.0	ftr04135;triggering;0;1
cpx00639	mscpx.639	ModelSEED	null	1.0	null
cpx00640	mscpx.640	ModelSEED	null	1.0	ftr01768;triggering;0;1
cpx00641	mscpx.641	ModelSEED	null	1.0	ftr01071;triggering;0;1
cpx00642	mscpx.642	ModelSEED	null	1.0	null
cpx00643	mscpx.643	ModelSEED	null	1.0	ftr02452;triggering;0;1
